value,is_slotted,id,sku,slug,color,category,image_url,release_date,product_type,release_date_year,variation_id,discount_tag,box_condition,product_condition,count_for_product_condition,goat_url
Kobe 8 'Kay Yow' Sample,False,426879,BOM39895610,kobe-8-system-kay-yow-bom39895610,pink,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/013/793/106/original/BOM39895610.png.png,,sneakers,,MASTER_VARIATION_426879_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-8-system-kay-yow-bom39895610
Zoom Kobe 3 'Lakers',False,21774,318090 072,zoom-kobe-3-318090-072,silver,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/084/178/311/original/21774_00.png.png,20080812,sneakers,2008,MASTER_VARIATION_21774_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/zoom-kobe-3-318090-072
Kobe 11 TB 'Team Gold',False,248652,856485 701,kobe-11-tb-promo-856485-701,gold,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/007/283/036/original/856485_701.png.png,20161001,sneakers,2016,MASTER_VARIATION_248652_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-11-tb-promo-856485-701
Zoom Kobe 5 TB 'White Varsity Royal',False,49101,407710 400,zoom-kobe-5-407710-400,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/018/869/826/original/407710_400.png.png,20100601,sneakers,2010,MASTER_VARIATION_49101_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/zoom-kobe-5-407710-400
Kobe 11 TB 'White Royal Blue',False,348682,856485 141,kobe-11-tb-856485-140,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/011/202/315/original/856485_140.png.png,20161001,sneakers,2016,MASTER_VARIATION_348682_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-11-tb-856485-140
Zoom Kobe 6 TB 'Gorge Green',False,49021,454142 300,zoom-kobe-6-tb-george-green-454142-300,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/423/358/original/454142_300.png,20110701,sneakers,2011,MASTER_VARIATION_49021_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/zoom-kobe-6-tb-george-green-454142-300
Kobe 11 TB 'University Red',False,481605,856485 661,kobe-11-em-low-tb-university-red-856485-661,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/017/131/600/original/856485_661.png.png,20161001,sneakers,2016,MASTER_VARIATION_481605_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-11-em-low-tb-university-red-856485-661
Kobe 11 TB 'University Gold',False,350391,856485 771,kobe-11-tb-promo-856485-771,gold,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/011/254/269/original/856485_771.png.png,20161001,sneakers,2016,MASTER_VARIATION_350391_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-11-tb-promo-856485-771
Zoom Kobe 4 'Rice Away',False,24510,344335 071,zoom-kobe-4-rice-344335-071,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/084/365/original/344335_071.png.png,20090905,sneakers,2009,MASTER_VARIATION_24510_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/zoom-kobe-4-rice-344335-071
Zoom Kobe Venomenon 5 EP 'Black Court Purple Volt',False,741435,815757 005,zoom-kobe-venomenom-5-ep-black-court-purple-volt-815757-005,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/051/075/952/original/815757_005.png.png,,sneakers,,366c8bc1-d0b1-477f-b739-9a64e733b2dd,,good_condition,new_no_defects,0,https://www.goat.com/sneakers/zoom-kobe-venomenom-5-ep-black-court-purple-volt-815757-005
Kobe 11 TB 'White University Blue',False,405366,856485 142,kobe-11-em-low-tb-university-blue-856485-142,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/013/207/115/original/856485_142.png.png,20161001,sneakers,2016,MASTER_VARIATION_405366_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-11-em-low-tb-university-blue-856485-142
Kobe A.D. Sample,False,426878,BOM852425,kobe-a-d-sample-bom852425,orange,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/013/793/107/original/BOM852425.png.png,,sneakers,,MASTER_VARIATION_426878_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-a-d-sample-bom852425
Zoom Kobe 4 'Lower Merion Aces',False,24221,344335 061,zoom-kobe-4-ace-344335-061,silver,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/929/616/original/24221_00.png.png,20090906,sneakers,2009,MASTER_VARIATION_24221_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/zoom-kobe-4-ace-344335-061
Kobe 11 Elite Low 'Michigan State' PE,False,517487,822675 677185,kobe-11-elite-low-michigan-state-pe-822675-677185,green,shoes,,,sneakers,,MASTER_VARIATION_517487_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-11-elite-low-michigan-state-pe-822675-677185
Zoom Kobe 4 Protro 'Hollywood Nights' PE,False,503428,SP19 MNBSKT 761Z 925173,zoom-kobe-4-protro-hollywood-nights-pe-sp19-mnbskt-761z-925173,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/020/013/386/original/SP19_MNBSKT_761Z_925173.png.png,,sneakers,,MASTER_VARIATION_503428_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/zoom-kobe-4-protro-hollywood-nights-pe-sp19-mnbskt-761z-925173
Zoom Kobe 4 'Westchester' PE,False,325488,SP09 MNBSKT 339 117594,zoom-kobe-4-westchester-comets-pe-sp09-mnbskt-339-117594,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/010/214/493/original/SP09_MNBSKT_339_117594.png.png,,sneakers,,MASTER_VARIATION_325488_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/zoom-kobe-4-westchester-comets-pe-sp09-mnbskt-339-117594
Kobe 11 TB 'Wolf Grey',False,495156,856485 002,kobe-11-em-tb-grey-black-856485-002,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/018/754/635/original/856485_002.png.png,20161001,sneakers,2016,MASTER_VARIATION_495156_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-11-em-tb-grey-black-856485-002
Zoom Kobe 3 'Lower Merion Aces',False,21799,318090 111,zoom-kobe-3-ace-318090-111,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/031/275/original/318090_111.png.png,20080316,sneakers,2008,MASTER_VARIATION_21799_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/zoom-kobe-3-ace-318090-111
Zoom Kobe 4 'McFly' PE,False,428999,FA09MNBSKT811,zoom-kobe-4-pe-mcfly-fa09mnbskt811,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/013/841/748/original/FA09MNBSKT811.png.png,,sneakers,,MASTER_VARIATION_428999_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/zoom-kobe-4-pe-mcfly-fa09mnbskt811
Kobe A.D. 'PK80',False,372674,922482 795246,kobe-a-d-pk80-922482-795246,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/012/094/893/original/922482_795246.png,,sneakers,,MASTER_VARIATION_372674_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-a-d-pk80-922482-795246
Kobe 10 EP 'Fundamentals',False,14878,745334 100,nike-kobe-10-745334-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/022/009/original/745334_100.png,20150521,sneakers,2015,MASTER_VARIATION_14878_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/nike-kobe-10-745334-100
Kobe 9 EM TB 'Game Royal',False,364100,685776 402,kobe-9-em-tb-685776-402,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/012/868/216/original/685776_402.png.png,20141101,sneakers,2014,MASTER_VARIATION_364100_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-9-em-tb-685776-402
Zoom Kobe 4 'Purple Splatter',False,325493,344335 112,zoom-kobe-4-purple-splatter-344335-112,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/010/214/388/original/344335_112.png.png,20090913,sneakers,2009,MASTER_VARIATION_325493_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/zoom-kobe-4-purple-splatter-344335-112
Kobe A.D. Mid 'Mint',False,497608,942521 305,kobe-a-d-tb-mint-942521-305,green,shoes,,,sneakers,,MASTER_VARIATION_497608_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-a-d-tb-mint-942521-305
Kobe 10 EP 'Vino',False,765289,745334 333,kobe-10-ep-vino-745334-333,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/053/787/756/original/745334_333.png.png,20150307,sneakers,2015,0f7b530a-8f34-4eab-af3f-e2baa7616289,,good_condition,new_no_defects,0,https://www.goat.com/sneakers/kobe-10-ep-vino-745334-333
Kobe A.D. EP,False,337295,852427 001,kobe-a-d-ep-852427-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/010/737/778/original/852427_001.png.png,,sneakers,,MASTER_VARIATION_337295_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-a-d-ep-852427-001
Kobe Dream Season 2 Low 'Varsity Purple',False,486518,407624 101,kobe-dream-season-2-low-varsity-purple-407624-101,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/017/762/237/original/407624_101.png.png,,sneakers,,MASTER_VARIATION_486518_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-dream-season-2-low-varsity-purple-407624-101
Kobe 11 'Always Love The Hate' Pack,False,426877,865774 992,kobe-11-always-love-the-hate-pack-865774-992,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/013/943/843/original/865774_992.png,20160413,sneakers,2016,MASTER_VARIATION_426877_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-11-always-love-the-hate-pack-865774-992
Kobe 9 EM TB 'Game Royal',False,123178,685776 140,kobe-9-em-tb-685776-140,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/013/207/099/original/685776_140.png.png,20141101,sneakers,2014,MASTER_VARIATION_123178_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-9-em-tb-685776-140
Kobe 9 EM TB 'White Gym Red',False,532853,685776 160,kobe-9-em-low-white-gym-red-685776-160,white,shoes,,20141101,sneakers,2014,MASTER_VARIATION_532853_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-9-em-low-white-gym-red-685776-160
Kobe 10 PS,False,9552,726068 403,kobe-x-10-5y-3y-preschool-kids-shoe-726068-403,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/011/621/original/726068403.png.png,,sneakers,,MASTER_VARIATION_9552_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-x-10-5y-3y-preschool-kids-shoe-726068-403
Zoom Kobe 4 'Beijing 2 Finals',False,325485,396442 100,zoom-kobe-4-bj2f-396442-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/049/583/679/original/396442_100.png.png,20091201,sneakers,2009,MASTER_VARIATION_325485_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/zoom-kobe-4-bj2f-396442-100
Kobe 9 EM TB 'White Orange',False,84093,685776 180,kobe-9-em-tb-685776-180,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/001/612/913/original/685776_180.png,20141101,sneakers,2014,MASTER_VARIATION_84093_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-9-em-tb-685776-180
Kobe A.D. 'Midnight Fog' Sample,False,531349,852425 745085,kobe-a-d-midnight-fog-sample-852425-745085,grey,shoes,,,sneakers,,MASTER_VARIATION_531349_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-a-d-midnight-fog-sample-852425-745085
Kobe 9 Elite 'Inspiration' Sample,False,353265,630847 004 00,kobe-9-elite-inspiration-sample-630847-004-00,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/011/548/472/original/630847_004_00.png.png,,sneakers,,MASTER_VARIATION_353265_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-9-elite-inspiration-sample-630847-004-00
Kobe A.D. 2018 'White',False,457512,AV5515 100,kobe-a-d-2018-white-av5515-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/014/957/777/original/AV5515_100.png.png,,sneakers,,MASTER_VARIATION_457512_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-a-d-2018-white-av5515-100
Kobe A.D. TB Promo 'Desert Orange',False,534925,AT3874 803,kobe-a-d-tb-promo-desert-orange-at3874-803,orange,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/460/024/original/534925_00.png.png,,sneakers,,MASTER_VARIATION_534925_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-a-d-tb-promo-desert-orange-at3874-803
Zoom Kobe 2 iD,False,362383,318413 XXX,kobe-2-id-318413-991,multi-color,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/012/939/835/original/318413_991.png.png,,sneakers,,MASTER_VARIATION_362383_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-2-id-318413-991
Kobe 7 GS 'Jellyfish',False,375679,505399 400,kobe-7-gs-jellyfish-505399-400,purple,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/012/171/645/original/505399_400.png.png,,sneakers,,MASTER_VARIATION_375679_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-7-gs-jellyfish-505399-400
Zoom Kobe M.S. 'Varsity Purple',False,486516,386431 102,zoom-kobe-m-s-varsity-purple-386431-102,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/017/762/232/original/386431_102.png.png,,sneakers,,MASTER_VARIATION_486516_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/zoom-kobe-m-s-varsity-purple-386431-102
Kobe 10 Elite Low 'Fade To Black' Sample,False,402731,869458 441 00,kobe-10-elite-low-ftb-sample-869458-441-00,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/013/105/567/original/869458_441_00.png.png,,sneakers,,MASTER_VARIATION_402731_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-10-elite-low-ftb-sample-869458-441-00
Kobe 9 EM TB 'White Black',False,487167,685776 100,kobe-9-em-tb-white-black-685776-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/017/871/652/original/685776_100.png.png,20141101,sneakers,2014,MASTER_VARIATION_487167_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-9-em-tb-white-black-685776-100
Kobe 10 GS 'Hero',False,33724,726067 500,kobe-10-gs-hero-726067-500,purple,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/077/679/original/726067_500.png,20151110,sneakers,2015,MASTER_VARIATION_33724_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-10-gs-hero-726067-500
Undefeated x Zoom Kobe 1 Protro 'Purple',False,429835,UD ZK1 P,undefeated-x-zoom-kobe-1-protro-purple-ud-zk1-p,purple,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/011/848/original/429835_00.png.png,20180721,sneakers,2018,MASTER_VARIATION_429835_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/undefeated-x-zoom-kobe-1-protro-purple-ud-zk1-p
Kobe AD EP,False,360848,852427 608,kobe-ad-ep-852427-608,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/011/783/693/original/852427_608.png.png,,sneakers,,MASTER_VARIATION_360848_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-ad-ep-852427-608
Kobe 9 EM Premium 'Moonwalker' Sample,False,378142,639045 515 S,kobe-9-em-premium-moonwalker-sample-639045-515-s,purple,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/029/873/554/original/639045_515_S.png.png,,sneakers,,MASTER_VARIATION_378142_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-9-em-premium-moonwalker-sample-639045-515-s
Kobe A.D. 2018 'Black',False,457511,AV5515 002,kobe-a-d-2018-black-av5515-002,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/014/957/774/original/AV5515_002.png.png,,sneakers,,MASTER_VARIATION_457511_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-a-d-2018-black-av5515-002
Kobe A.D. 'DeMar DeRozan' PE,False,560369,AR4606 001,kobe-a-d-demar-derozan-pe-ar4606-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/027/586/448/original/AR4606_001.png.png,,sneakers,,d3cfdf36-a0f5-421f-acb3-dcb4ea6636b8,,good_condition,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-demar-derozan-pe-ar4606-001
Kobe 7 GS,False,173605,505399 100,kobe-7-gs-505399-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/005/463/062/original/505399_100.png.png,,sneakers,,MASTER_VARIATION_173605_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-7-gs-505399-100
Kobe A.D. 2018 'Hyper Grape',False,457515,AV5515 500,kobe-a-d-2018-hyper-grape-av5515-500,purple,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/014/957/781/original/AV5515_500.png.png,,sneakers,,MASTER_VARIATION_457515_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-a-d-2018-hyper-grape-av5515-500
Huarache 2K4 'Kobe Bryant Olympic',False,21656,BBM994M40C1,huarache-2k4-kobe-bryant-olympic-bbm994m40c1,white,shoes,https://image.goat.com/750/placeholders/product_templates/original/missing.png,,sneakers,,MASTER_VARIATION_21656_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/huarache-2k4-kobe-bryant-olympic-bbm994m40c1
Huarache 2K4 'Kobe Bryant Olympic',False,21400,BBM994M41C1,huarache-2k4-kobe-bryant-olympic-bbm994m41c1,grey,shoes,https://image.goat.com/750/placeholders/product_templates/original/missing.png,,sneakers,,MASTER_VARIATION_21400_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/huarache-2k4-kobe-bryant-olympic-bbm994m41c1
Kobe 9 EM TB 'Orange Blaze',False,224476,685776 808,kobe-9-em-tb-685776-808,orange,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/006/686/075/original/685776_808.png.png,20141101,sneakers,2014,MASTER_VARIATION_224476_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-9-em-tb-685776-808
Kobe A.D. TB Promo 'Bright Ceramic',False,534975,AT3874 801,kobe-a-d-tb-promo-bright-ceramic-at3874-801,orange,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/025/771/154/original/AT3874_801.png.png,,sneakers,,MASTER_VARIATION_534975_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-a-d-tb-promo-bright-ceramic-at3874-801
Zoom Kobe 7 System GS 'Snow Leopard',False,494943,505399 004,zoom-kobe-7-system-gs-snow-leopard-505399-004,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/018/726/262/original/505399_004.png.png,,sneakers,,MASTER_VARIATION_494943_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/zoom-kobe-7-system-gs-snow-leopard-505399-004
Kobe 9 'HTM' Sample,False,107494,698595 010 00,kobe-9-htm-sample-698595-010-00,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/002/291/623/original/698595_010.png,,sneakers,,MASTER_VARIATION_107494_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-9-htm-sample-698595-010-00
Zoom Kobe 1 '81 Points' PE,False,282201,BAM241 M6,zoom-kobe-1-81-points-pe,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/445/530/original/282201_00.png.png,20070121,sneakers,2007,MASTER_VARIATION_282201_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/zoom-kobe-1-81-points-pe
Zoom Kobe 7 System TB 'White Metallic Silver',False,227970,517359 101,zoom-kobe-7-system-tb-517359-101,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/006/713/730/original/517359_101.png.png,20120918,sneakers,2012,MASTER_VARIATION_227970_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/zoom-kobe-7-system-tb-517359-101
Kobe 6 GS 'All-Star',False,25007,429913 600,kobe-6-gs-all-star-429913-600,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/033/020/original/429913_600.png.png,,sneakers,,MASTER_VARIATION_25007_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-6-gs-all-star-429913-600
Air Huarache 2K4 'Kobe Bryant Player Exclusive',False,21501,BAM110M8C3,air-huarache-2k4-kobe-bryant-player-exclusive-bam110m8c3,white,shoes,https://image.goat.com/750/placeholders/product_templates/original/missing.png,,sneakers,,MASTER_VARIATION_21501_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/air-huarache-2k4-kobe-bryant-player-exclusive-bam110m8c3
Kobe A.D. 2018 'Black History Month' Sample,False,1245204,AV3555 911556 LN2,kobe-a-d-2018-black-history-month-sample-av3555-911556-ln2,multi-color,shoes,,,sneakers,,95bd2eb6-5707-4716-88f6-38f049185ac6,,good_condition,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-2018-black-history-month-sample-av3555-911556-ln2
Kobe Mentality GS 'Fiberglass',False,471177,705387 301,kobe-mentality-fiberglass-705387-301,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/015/761/486/original/705387_301.png.png,,sneakers,,MASTER_VARIATION_471177_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-mentality-fiberglass-705387-301
Kobe A.D. TB 'White Maroon',False,579745,AT3874 109,kobe-a-d-tb-white-maroon-at3874-109,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/030/547/600/original/AT3874_109.png.png,,sneakers,,07e05bac-1cec-4de3-98f0-1042c9838cd9,,no_original_box,new_no_defects,0,https://www.goat.com/sneakers/kobe-a-d-tb-white-maroon-at3874-109
Kobe 10 TB 'Carolina Blue',False,501152,813030 410,kobe-10-tb-carolina-blue-813030-410,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/022/119/630/original/813030_410.png.png,20151101,sneakers,2015,MASTER_VARIATION_501152_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-10-tb-carolina-blue-813030-410
Air Huarache 2K4 'Kobe Bryant Player Exclusive',False,21496,BAM110M5C1,air-huarache-2k4-kobe-bryant-player-exclusive-bam110m5c1,black,shoes,https://image.goat.com/750/placeholders/product_templates/original/missing.png,,sneakers,,MASTER_VARIATION_21496_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/air-huarache-2k4-kobe-bryant-player-exclusive-bam110m5c1
Kobe 10 '2014 Drew League Champion' iD,False,15257,777411 991,kobe-10-id-drew-league-2014-777411-991,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/022/547/original/777411_991.png.png,20150518,sneakers,2015,MASTER_VARIATION_15257_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-10-id-drew-league-2014-777411-991
Kobe A.D. 2018 'Amarillo',False,457517,AV5515 700,kobe-a-d-2018-amarillo-av5515-700,yellow,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/014/957/784/original/AV5515_700.png.png,,sneakers,,MASTER_VARIATION_457517_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-a-d-2018-amarillo-av5515-700
Zoom Kobe 1 QS 'China',False,21859,313143 151,zoom-kobe-1-313143-151,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/028/348/original/313143_151.png.png,20080301,sneakers,2008,MASTER_VARIATION_21859_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/zoom-kobe-1-313143-151
Kobe 8 Protro GS 'White Metallic Gold',False,1261773,FN0266 102,kobe-8-protro-gs-white-metallic-gold-fn0266-102,white,shoes,,,sneakers,,MASTER_VARIATION_1261773_SALES_CHANNEL_1,,,,,https://www.goat.com/sneakers/kobe-8-protro-gs-white-metallic-gold-fn0266-102
