@context,@type,name,image,releaseDate,brand,model,sku,color,description,goat_url
http://schema.org,Product,Kobe 10 Elite Premium HTM 'Arrowhead',['https://image.goat.com/750/attachments/product_template_pictures/images/065/878/176/original/37291_00.png.png'],2015-10-01T23:59:59.999Z,Nike,Kobe 10 Elite Premium HTM 'Arrowhead',805937 002,Black/Metallic Silver-Dark Grey,"The design collective HTM—Hiroshi Fujiwara, Tinker Hatfield and Mark Parker—joined forces for this ‘Mamba Arrowhead’ colorway as part of a three-shoe HTM collection for the Kobe 10 Elite Low. The shoe features a black Flyknit upper with heathered grey contrast stitching on the toe, accented with a metallic silver Swoosh and HTM branding on the heel. Underfoot the design sets itself apart with a speckled Lunarlon midsole that sports a Volt Zoom Air unit in the heel, finished with an icy blue translucent outsole.",https://www.goat.com/sneakers/kobe-10-elite-low-prm-htm-mamba-arrowhead-805937-002
http://schema.org,Product,Zoom Kobe 1 Protro 'MPLS',['https://image.goat.com/750/attachments/product_template_pictures/images/078/722/919/original/399173_00.png.png'],2018-07-06T23:59:59.999Z,Nike,Zoom Kobe 1 Protro 'MPLS',AQ2728 001,Wolf Grey/White-University Blue,"Released in July 2018, the Zoom Kobe 1 Protro ‘MPLS’ gives the nod to the only NBA franchise that Kobe Bryant ever played for, though this particular colorway predates the Los Angeles Lakers. The light blue coloring that accents the predominantly grey and white build pays homage to the Minneapolis Lakers, resulting in a blend of old and new that reflects the performance-retro concept of the shoe itself.",https://www.goat.com/sneakers/zoom-kobe-1-protro-aq2728-001
http://schema.org,Product,Zoom Kobe Venomenon 4 'Year of the Horse',['https://image.goat.com/750/attachments/product_template_pictures/images/003/515/985/original/635578_600.png'],2014-02-05T23:59:59.999Z,Nike,Zoom Kobe Venomenon 4 'Year of the Horse',635578 600,Gym Red/Bright Citron-Light Crimson,"The Nike Zoom Kobe Venomenon 4 'Year of the Horse’ comes with a Gym Red and Light Crimson Hyperfuse upper supported by Flywire technology. Bright Citron accents line the Swoosh and laces, and the low-profile basketball shoe also comes with a special Year of the Horse graphic on the heel. Zoom Air cushioning, a carbon fiber heel counter and a white XDR outsole provide added support.",https://www.goat.com/sneakers/zoom-kobe-venomenon-4-year-of-the-horse-635578-600
http://schema.org,Product,Zoom Kobe 7 System 'Mint Poison Dart Frog',['https://image.goat.com/750/attachments/product_template_pictures/images/079/055/849/original/13329_00.png.png'],2012-04-06T23:59:59.999Z,Nike,Zoom Kobe 7 System 'Mint Poison Dart Frog',488371 300,Mint Candy/Black,"From the seventh collection of Kobe Bryant’s signature line with Nike, the Zoom Kobe 7 System 'Poison Dart Frog' sneaker was released in April 2012 as part of a larger Easter pack. The basketball shoe is dressed in a color combo that’s inspired by a poison dart frog, accented with a heel graphic and reflective 3M Swooshes. Flywire cables and the interchangeable Kobe cushioning system provide the upper with stability and comfort.",https://www.goat.com/sneakers/zoom-kobe-7-system-poison-dart-frog-488371-300
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"The first signature Kobe model to debut after Kobe Bryant’s retirement, the Kobe A.D. appears in a ‘Midnight Navy’ rendering throughout its breathable mesh upper. The Swoosh and Kobe branding provide contrast, while the shoe sits on a hybrid midsole that combines Zoom Air and Lunarlon foam. Dynamic Flywire cables promote a locked-down fit, and a translucent, micro-tread outsole provides traction underfoot.",https://www.goat.com/sneakers/kobe-a-d-gs-midnight-navy-869987-406
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"The Nike Zoom Kobe 7 X 'Great White Shark' takes the predator theme of Kobe Bryant's seventh signature sneaker into the depths of the ocean. Released in February 2012 with a cool-toned colorway, this shoe's upper dives into the deep sea with various shades of blue for an underwater feel. Bryant's Nike 'Sheath' branding resides on the tongue and the iconic Swoosh lives on the quarter panel, both in white. A shark graphic is displayed on the heel, just below Kobe's signature. A highly durable XDR outsole in blue finishes the style.",https://www.goat.com/sneakers/zoom-kobe-7-x-great-white-shark-488370-401
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe Venomenon 4 on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/zoom-kobe-venomenon-4-635578-301
http://schema.org,Product,Kobe 10 'Blackout',['https://image.goat.com/750/attachments/product_template_pictures/images/080/159/978/original/31197_00.png.png'],2015-02-21T23:59:59.999Z,Nike,Kobe 10 'Blackout',705317 005,black/black-persian violet-vlt,"The 2015 ‘Blackout’ edition of the Kobe 10 refers not to the color, but to Bryant’s tendency to push himself to near-blackouts during training. In contrast with its namesake, the mesh upper is dressed in a vibrant Persian Violet with hits of black. A matching Persian Violet translucent layer covers the natural-motion outsole while accenting a visible Zoom Air unit at the heel.",https://www.goat.com/sneakers/kobe-10-blackout-705317-005
http://schema.org,Product,Kobe 8 System 'Black History Month',['https://image.goat.com/750/attachments/product_template_pictures/images/069/528/484/original/13170_00.png.png'],2013-01-26T23:59:59.999Z,Nike,Kobe 8 System 'Black History Month',583112 001,Anthrct/Pr Pltnm-Sprt Gry-Ttl,"The Kobe 8 System ‘BHM’ released for Black History Month 2013, featuring an Engineered Mesh upper with an African-inspired print rendered in Anthracite and Sport Grey. Total Orange accents emerge on the Lunarlon midsole, laces and lining, with a Pure Platinum Swoosh standing out on the side wall.",https://www.goat.com/sneakers/kobe-8-system-bhm-black-history-month-583112-001
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Zoom Kobe 6 GS on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-6-gs-429913-007
http://schema.org,Product,Zoom Kobe 1 'MPLS',['https://image.goat.com/750/attachments/product_template_pictures/images/001/153/298/original/313143_011.png.png'],2006-10-01T23:59:59.999Z,Nike,Zoom Kobe 1 'MPLS',313143 011,Flint Grey/White-University Blue,,https://www.goat.com/sneakers/zoom-kobe-1-313143-011
http://schema.org,Product,Zoom Kobe 1 'Del Sol',['https://image.goat.com/750/attachments/product_template_pictures/images/000/022/952/original/313143_013.png.png'],2006-10-01T23:59:59.999Z,Nike,Zoom Kobe 1 'Del Sol',313143 013,Black/White-Varsity Maize,"The Nike Zoom Kobe 1 ‘Black Maize’ showcases contrasting hues on Kobe Bryant’s debut signature shoe with Nike, released in 2005 following a two-year period in which the Mamba wore various Air Huaraches and Air Jordans on the hardwood. The mid-top makes use of a black leather upper, accented with a contrasting white Swoosh and yellow textile collar. The latter hue is repeated on the midsole, enhanced with dual Zoom Air units and a carbon fiber shank.",https://www.goat.com/sneakers/zoom-kobe-1-black-maize-313143-013
http://schema.org,Product,Kobe A.D. 2018 'Red Orbit',['https://image.goat.com/750/attachments/product_template_pictures/images/080/885/388/original/482356_00.png.png'],2018-09-12T23:59:59.999Z,Nike,Kobe A.D. 2018 'Red Orbit',AR5515 600,Red Orbit/Clear Emerald-Black,"Designed alongside the Black Mamba himself, the seven-shoe Kobe A.D. Color pack was released in November 2018. The Nike Kobe A.D. sneaker in ‘Red Orbit’ features a red and green split colorway with a capped toe and Kobe Bryant branding. Its aerated mesh upper is wrapped in Flywire cables that integrate into its lacing system. Underneath, the Lunarlon foam midsole is configured with flex grooves to help provide a natural feel.",https://www.goat.com/sneakers/kobe-a-d-red-orbit-ar5515-600
http://schema.org,Product,Kobe 8 System 'Venice Beach',['https://image.goat.com/750/attachments/product_template_pictures/images/000/016/884/original/555035_002.png.png'],2013-05-25T23:59:59.999Z,Nike,Kobe 8 System 'Venice Beach',555035 002,Stadium Grey/Metallic Silver-Tour Yellow,"Mirroring the wild tones and graffiti seen on the Venice Beach boardwalk, the Nike Kobe 8 System 'Venice Beach' features an Engineered Mesh upper with a tie-dye pattern. The seamless design up top also allows maximum stability and airflow, while the contrasting blue midsole is the chassis for a full-length drop-in midsole featuring Lunarlon technology for a lightweight cushioning system.",https://www.goat.com/sneakers/kobe-8-system-venice-beach-555035-002
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,"This Nike Kobe 7 comes sized for kids in a familiar colorway with distinguishing marks. Dressed in shades of Kobe Bryant's team for 20 NBA seasons—Court Purple, Wolf Grey, True Yellow and black—this shoe was released in 2012 as part of the 'Poison Dart Frog' pack. A frog pattern takes over the black and yellow upper, which also features yellow Flywire. An image of a frog appears on the heel, just below Kobe's signature. A purple midsole dominates the bottom portion of this low-top sneaker and a grey outsole completes the look.",https://www.goat.com/sneakers/kobe-7-gs-505399-501
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 9 Elite GS 'Inspiration' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-9-elite-gs-inspiration-636602-003
http://schema.org,Product,Kobe 10 Elite Flyknit iD,['https://image.goat.com/750/attachments/product_template_pictures/images/042/251/566/original/802817_XXX.png.png'],2015-10-19T23:59:59.999Z,Nike,Kobe 10 Elite Flyknit iD,802817 XXX,Multi-Color/Multi-Color,"The Nike Kobe 10 Elite Low was made available as part of Nike’s i.D. program with a series of Flyknit color options and accent choices. This particular design implements a classic multi-color knit, contrasting hits of white, and a fluorescent green outsole. The shoe is built with a hybrid cushioning system that implements Lunarlon and Zoom Air technology with Free-inspired siping on the outsole for natural strides on court.",https://www.goat.com/sneakers/kobe-10-elite-low-id-802817-903
http://schema.org,Product,Zoom Kobe 7 System 'Black History Month',['https://image.goat.com/750/attachments/product_template_pictures/images/078/084/831/original/25318_00.png.png'],2012-02-11T23:59:59.999Z,Nike,Zoom Kobe 7 System 'Black History Month',530961 001,Mid Fog/Blk-Pr Pltnm,"This iteration of the Zoom Kobe 7 System readies the basketball sneaker for Black History Month, featuring traditional African artwork throughout the Kobe Skin technology on the upper. The print also appears on the sock-liner and translucent outsole, while BHM logos emerge on the tongue logo and lace dubraes.",https://www.goat.com/sneakers/zoom-kobe-7-system-bhm-black-history-month-2012-530961-001
http://schema.org,Product,Zoom Kobe Icon 'China',['https://image.goat.com/750/attachments/product_template_pictures/images/012/939/957/original/818583_600.png.png'],,Nike,Zoom Kobe Icon 'China',818583 600,University Red/Black-Metallic Gold,,https://www.goat.com/sneakers/zoom-kobe-icon-china-818583-600
http://schema.org,Product,Kobe A.D. Mid 'White',['https://image.goat.com/750/attachments/product_template_pictures/images/079/968/260/original/219870_00.png.png'],2017-09-15T07:00:00.000Z,Nike,Kobe A.D. Mid 'White',942521 101,White/Black,"The Nike Kobe A.D. continues the celebration of Mamba Mentality with a team inspired color palette of white and black. The mid-top design is complemented with Flywire cables for locked down support, while Nike Zoom technology delivers responsive propulsion for sharp cuts on court.",https://www.goat.com/sneakers/kobe-a-d-mid-white-942521-101
http://schema.org,N/A,N/A,['N/A'],N/A,N/A,N/A,N/A,N/A,Shop Kobe 11 TB 'Court Purple' on GOAT. Authenticity Assured.,https://www.goat.com/sneakers/kobe-11-tb-promo-856485-551
http://schema.org,Product,Zoom Kobe 6 'Lightbulb',['https://image.goat.com/750/attachments/product_template_pictures/images/000/032/997/original/429659_700.png.png'],2011-05-21T23:59:59.999Z,Nike,Zoom Kobe 6 'Lightbulb',429659 700,Del Sol/Black/True Yellow/White,"Also known as the ‘Light Bulb,’ this Lakers-inspired colorway of the Zoom Kobe 6 was unveiled in May 2011. The model features a yellow snakeskin-textured upper with black accents on the heel cup, laces, tongue, midsole, and Swoosh. Bryant’s trademark sheath symbol contrasts the look in white over the tongue.",https://www.goat.com/sneakers/zoom-kobe-6-429659-700
http://schema.org,Product,Kobe 7 GS 'Christmas',['https://image.goat.com/750/attachments/product_template_pictures/images/000/036/154/original/505399_500.png.png'],,Nike,Kobe 7 GS 'Christmas',505399 500,Violet Pop/Volt-Ink-Action Red,,https://www.goat.com/sneakers/kobe-7-gs-christmas-505399-500
http://schema.org,Product,Zoom Kobe 1 Protro '81 Points',['https://image.goat.com/750/attachments/product_template_pictures/images/079/297/944/original/483727_00.png.png'],2019-01-22T23:59:59.999Z,Nike,Zoom Kobe 1 Protro '81 Points',AQ2728 105,White/Black/Court Purple,"The Nike Zoom Kobe 1 Protro ‘81 Points’ celebrates Kobe Bryant’s most prolific professional scoring performance, when he dropped 81 points against the Toronto Raptors in 2006. This Zoom Kobe 1 Protro recreates the shoe Kobe was wearing that night, updated with modern performance technologies that include a modified Zoom Air setup and a smaller carbon fiber shank.",https://www.goat.com/sneakers/zoom-kobe-1-protro-81-points-aq2728-105
http://schema.org,Product,Gel Lyte 3 'Kobe Beef',['https://image.goat.com/750/attachments/product_template_pictures/images/034/116/847/original/191A347_700.png'],2020-03-01T23:59:59.999Z,ASICS,Gel Lyte 3 'Kobe Beef',1191A347 700,Sakura/Sakura,"The Gel Lyte 3 'Kobe Beef' draws inspiration from its premium red-meat namesake, featuring a leather upper finished in a monochromatic pink hue. Details include debossed Japanese characters on the lateral heel, ‘1990’ inscribed across both heels as a nod to the sneaker’s birth year, and embroidered side stripes with run-off detailing. Underfoot, translucent rubber outsoles reveal illustrated breakdowns of the Gel Lyte 3 that resemble traditional butcher shop charts.",https://www.goat.com/sneakers/gel-lyte-3-kobe-beef-191a347-700
http://schema.org,Product,Kobe 10 'Emerald City',['https://image.goat.com/750/attachments/product_template_pictures/images/060/118/769/original/31890_00.png.png'],2015-10-03T23:59:59.999Z,Nike,Kobe 10 'Emerald City',705317 402,Deep Emerald/Metallic Silver-Green Shock,"Nike celebrates the Oakland Raiders’ running back Marshawn Lynch with this exclusive colorway. The Kobe 10 'Emerald City' features a Seattle Seahawks color scheme with a coated synthetic Vivid Royal Blue upper and Deep Royal leather accents on the heel, collar, and tongue. The sneaker also boasts Green Shock details on the Swoosh and midsole.",https://www.goat.com/sneakers/kobe-10-emerald-city-705317-402
